UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
1374,2,Null,7.0,-1.0,Null
1603,2,Null,9.0,-1.0,Null
1828,2,Null,3.0,-1.0,Null
2865,2,Null,4.0,-1.0,Null
3469,2,Null,-1.0,6.0,Null
3856,2,Null,-1.0,6.0,Null
4648,2,Null,-1.0,9.0,Null
5098,2,Null,7.0,-1.0,Null
5383,2,Null,8.0,-1.0,Null
5412,2,Null,-1.0,6.0,Null
5423,2,Null,-1.0,8.0,Null
5538,2,Null,-1.0,2.0,Null
6112,2,Null,8.0,-1.0,Null
6725,2,Null,3.0,-1.0,Null
6994,2,Null,1.0,-1.0,Null
7076,2,Null,-1.0,1.0,Null
7220,2,Null,8.0,-1.0,Null
7647,2,Null,7.0,-1.0,Null
9216,2,Null,-1.0,2.0,Null
9847,2,Null,-1.0,9.0,Null
9926,2,Null,6.0,-1.0,Null
9962,2,Null,6.0,-1.0,Null
10023,2,Null,-1.0,4.0,Null
10294,2,Null,-1.0,8.0,Null
11449,2,Null,-1.0,1.0,Null
11706,2,Null,3.0,-1.0,Null
12168,2,Null,2.0,-1.0,Null
13888,2,Null,9.0,-1.0,Null
14252,2,Null,-1.0,8.0,Null
14556,2,Null,-1.0,2.0,Null
15039,2,Null,-1.0,3.0,Null
15146,2,Null,-1.0,2.0,Null
15432,2,Null,6.0,-1.0,Null
15453,2,Null,-1.0,6.0,Null
16357,2,Null,-1.0,6.0,Null
16644,2,Null,9.0,-1.0,Null
16891,2,Null,-1.0,4.0,Null
17549,2,Null,7.0,-1.0,Null
17629,2,Null,6.0,-1.0,Null
18457,2,Null,-1.0,1.0,Null
18578,2,Null,5.0,-1.0,Null
18755,2,Null,-1.0,6.0,Null
19091,2,Null,2.0,-1.0,Null
20457,2,Null,-1.0,7.0,Null
20773,2,Null,5.0,-1.0,Null
22020,2,Null,0.0,-1.0,Null
22507,2,Null,4.0,-1.0,Null
22533,2,Null,-1.0,8.0,Null
22599,2,Null,2.0,-1.0,Null
23123,2,Null,-1.0,6.0,Null
23420,2,Null,5.0,-1.0,Null
23488,2,Null,6.0,-1.0,Null
24993,2,Null,9.0,-1.0,Null
27122,2,Null,-1.0,3.0,Null
27742,2,Null,-1.0,2.0,Null
27744,2,Null,-1.0,3.0,Null
27908,2,Null,-1.0,2.0,Null
27940,2,Null,1.0,-1.0,Null
28241,2,Null,6.0,-1.0,Null
28311,2,Null,-1.0,6.0,Null
28390,2,Null,4.0,-1.0,Null
28678,2,Null,-1.0,6.0,Null
29780,2,Null,-1.0,0.0,Null
30685,2,Null,9.0,-1.0,Null
31270,2,Null,-1.0,3.0,Null
31534,2,Null,-1.0,7.0,Null
31919,2,Null,-1.0,4.0,Null
32095,2,Null,-1.0,8.0,Null
32403,2,Null,6.0,-1.0,Null
-32398,2,Null,4.0,-1.0,Null
-32348,2,Null,0.0,-1.0,Null
-31492,2,Null,5.0,-1.0,Null
-31451,2,Null,-1.0,6.0,Null
-30613,2,Null,9.0,-1.0,Null
-30199,2,Null,8.0,-1.0,Null
-29841,2,Null,7.0,-1.0,Null
-29256,2,Null,4.0,-1.0,Null
-29214,2,Null,-1.0,2.0,Null
-29121,2,Null,-1.0,9.0,Null
-27345,2,Null,0.0,-1.0,Null
-25336,2,Null,0.0,-1.0,Null
-24995,2,Null,3.0,-1.0,Null
-24152,2,Null,1.0,-1.0,Null
-23880,2,Null,-1.0,4.0,Null
-23768,2,Null,-1.0,4.0,Null
-22581,2,Null,-1.0,0.0,Null
-21885,2,Null,9.0,-1.0,Null
-20038,2,Null,8.0,-1.0,Null
-19003,2,Null,0.0,-1.0,Null
-18420,2,Null,0.0,-1.0,Null
-18133,2,Null,-1.0,2.0,Null
-18103,2,Null,-1.0,7.0,Null
-17410,2,Null,-1.0,9.0,Null
-16652,2,Null,-1.0,9.0,Null
-15857,2,Null,4.0,-1.0,Null
-15507,2,Null,1.0,-1.0,Null
-15135,2,Null,0.0,-1.0,Null
-15068,2,Null,-1.0,0.0,Null
-14196,2,Null,-1.0,0.0,Null
-14039,2,Null,-1.0,4.0,Null
-13812,2,Null,6.0,-1.0,Null
-13052,2,Null,8.0,-1.0,Null
-12714,2,Null,-1.0,2.0,Null
-12509,2,Null,9.0,-1.0,Null
-12151,2,Null,-1.0,8.0,Null
-12078,2,Null,2.0,-1.0,Null
-12054,2,Null,-1.0,9.0,Null
-11975,2,Null,-1.0,5.0,Null
-11965,2,Null,-1.0,4.0,Null
-11953,2,Null,7.0,-1.0,Null
-11895,2,Null,-1.0,9.0,Null
-11252,2,Null,9.0,-1.0,Null
-10725,2,Null,1.0,-1.0,Null
-10573,2,Null,0.0,-1.0,Null
-9291,2,Null,3.0,-1.0,Null
-8777,2,Null,6.0,-1.0,Null
-8212,2,Null,9.0,-1.0,Null
-7076,2,Null,6.0,-1.0,Null
-6719,2,Null,9.0,-1.0,Null
-5975,2,Null,-1.0,8.0,Null
-5961,2,Null,5.0,-1.0,Null
-5285,2,Null,-1.0,3.0,Null
-5206,2,Null,5.0,-1.0,Null
-5134,2,Null,6.0,-1.0,Null
-4969,2,Null,-1.0,7.0,Null
-4871,2,Null,-1.0,3.0,Null
-4681,2,Null,0.0,-1.0,Null
-4608,2,Null,-1.0,7.0,Null
-3562,2,Null,0.0,-1.0,Null
-2604,2,Null,-1.0,4.0,Null
-2494,2,Null,-1.0,3.0,Null
-2311,2,Null,6.0,-1.0,Null
-2060,2,Null,5.0,-1.0,Null
-139,2,Null,9.0,-1.0,Null
296,2,Null,-1.0,4.0,Null
338,2,Null,5.0,-1.0,Null
491,2,Null,1.0,-1.0,Null
1676,2,Null,0.0,-1.0,Null
2259,2,Null,8.0,-1.0,Null
3129,2,Null,-1.0,0.0,Null
4182,2,Null,-1.0,7.0,Null
4979,2,Null,1.0,-1.0,Null
5042,2,Null,0.0,-1.0,Null
5529,2,Null,7.0,-1.0,Null
5533,2,Null,-1.0,5.0,Null
5583,2,Null,-1.0,3.0,Null
6512,2,Null,-1.0,1.0,Null
7523,2,Null,-1.0,9.0,Null
7551,2,Null,-1.0,0.0,Null
8417,2,Null,4.0,-1.0,Null
8510,2,Null,7.0,-1.0,Null
8812,2,Null,5.0,-1.0,Null
10317,2,Null,-1.0,0.0,Null
10870,2,Null,-1.0,0.0,Null
11021,2,Null,6.0,-1.0,Null
11086,2,Null,-1.0,5.0,Null
11394,2,Null,-1.0,9.0,Null
12442,2,Null,5.0,-1.0,Null
12531,2,Null,7.0,-1.0,Null
13357,2,Null,-1.0,2.0,Null
13401,2,Null,8.0,-1.0,Null
13409,2,Null,8.0,-1.0,Null
14693,2,Null,8.0,-1.0,Null
14747,2,Null,2.0,-1.0,Null
14803,2,Null,5.0,-1.0,Null
14824,2,Null,-1.0,3.0,Null
16067,2,Null,-1.0,3.0,Null
17281,2,Null,1.0,-1.0,Null
17365,2,Null,-1.0,1.0,Null
17392,2,Null,-1.0,0.0,Null
17906,2,Null,-1.0,4.0,Null
18756,2,Null,-1.0,4.0,Null
18865,2,Null,0.0,-1.0,Null
19542,2,Null,-1.0,8.0,Null
19988,2,Null,2.0,-1.0,Null
20361,2,Null,7.0,-1.0,Null
21374,2,Null,-1.0,9.0,Null
22169,2,Null,-1.0,6.0,Null
22620,2,Null,2.0,-1.0,Null
22713,2,Null,-1.0,8.0,Null
23103,2,Null,2.0,-1.0,Null
23974,2,Null,-1.0,5.0,Null
24051,2,Null,7.0,-1.0,Null
24299,2,Null,-1.0,9.0,Null
24798,2,Null,0.0,-1.0,Null
26314,2,Null,8.0,-1.0,Null
27499,2,Null,5.0,-1.0,Null
27697,2,Null,-1.0,5.0,Null
28581,2,Null,-1.0,1.0,Null
29154,2,Null,0.0,-1.0,Null
29261,2,Null,-1.0,7.0,Null
29726,2,Null,2.0,-1.0,Null
29862,2,Null,3.0,-1.0,Null
31650,2,Null,1.0,-1.0,Null
31672,2,Null,4.0,-1.0,Null
-32573,2,Null,5.0,-1.0,Null
-32443,2,Null,-1.0,0.0,Null
-30233,2,Null,6.0,-1.0,Null
-28625,2,Null,9.0,-1.0,Null
-28575,2,Null,-1.0,4.0,Null
-28559,2,Null,6.0,-1.0,Null
-27963,2,Null,2.0,-1.0,Null
-26998,2,Null,-1.0,9.0,Null
-26944,2,Null,-1.0,1.0,Null
-26122,2,Null,6.0,-1.0,Null
-25362,2,Null,3.0,-1.0,Null
-25163,2,Null,8.0,-1.0,Null
-23537,2,Null,7.0,-1.0,Null
-22369,2,Null,-1.0,7.0,Null
-21351,2,Null,-1.0,8.0,Null
-21276,2,Null,-1.0,6.0,Null
-18375,2,Null,5.0,-1.0,Null
-15953,2,Null,-1.0,2.0,Null
-15762,2,Null,-1.0,1.0,Null
-15621,2,Null,9.0,-1.0,Null
-15374,2,Null,-1.0,7.0,Null
-14968,2,Null,-1.0,3.0,Null
-14683,2,Null,-1.0,9.0,Null
-14354,2,Null,2.0,-1.0,Null
-14156,2,Null,7.0,-1.0,Null
-13126,2,Null,-1.0,9.0,Null
-12380,2,Null,-1.0,4.0,Null
-12368,2,Null,-1.0,4.0,Null
-11404,2,Null,-1.0,5.0,Null
-10863,2,Null,5.0,-1.0,Null
-10809,2,Null,-1.0,7.0,Null
-10105,2,Null,6.0,-1.0,Null
-9849,2,Null,-1.0,6.0,Null
-9303,2,Null,-1.0,0.0,Null
-9157,2,Null,-1.0,0.0,Null
-8681,2,Null,4.0,-1.0,Null
-8630,2,Null,-1.0,8.0,Null
-7056,2,Null,9.0,-1.0,Null
-4828,2,Null,0.0,-1.0,Null
-1807,2,Null,-1.0,5.0,Null
-1558,2,Null,-1.0,4.0,Null
-1170,2,Null,8.0,-1.0,Null
-472,2,Null,-1.0,8.0,Null
-190,2,Null,-1.0,2.0,Null
238,2,Null,8.0,-1.0,Null
2129,2,Null,2.0,-1.0,Null
2373,2,Null,1.0,-1.0,Null
3084,2,Null,5.0,-1.0,Null
3334,2,Null,4.0,-1.0,Null
4280,2,Null,-1.0,6.0,Null
4996,2,Null,-1.0,9.0,Null
6232,2,Null,5.0,-1.0,Null
6678,2,Null,4.0,-1.0,Null
7812,2,Null,6.0,-1.0,Null
7878,2,Null,-1.0,3.0,Null
8194,2,Null,-1.0,7.0,Null
9322,2,Null,5.0,-1.0,Null
9717,2,Null,5.0,-1.0,Null
10099,2,Null,9.0,-1.0,Null
11361,2,Null,1.0,-1.0,Null
12903,2,Null,6.0,-1.0,Null
13887,2,Null,-1.0,4.0,Null
13912,2,Null,-1.0,5.0,Null
14370,2,Null,5.0,-1.0,Null
14463,2,Null,6.0,-1.0,Null
15544,2,Null,0.0,-1.0,Null
17385,2,Null,-1.0,3.0,Null
18479,2,Null,-1.0,2.0,Null
18533,2,Null,0.0,-1.0,Null
18892,2,Null,1.0,-1.0,Null
18918,2,Null,3.0,-1.0,Null
19155,2,Null,-1.0,8.0,Null
19265,2,Null,4.0,-1.0,Null
19936,2,Null,-1.0,0.0,Null
20319,2,Null,-1.0,4.0,Null
20661,2,Null,6.0,-1.0,Null
20907,2,Null,0.0,-1.0,Null
21121,2,Null,-1.0,6.0,Null
21265,2,Null,-1.0,9.0,Null
21277,2,Null,-1.0,2.0,Null
21370,2,Null,-1.0,7.0,Null
21635,2,Null,-1.0,4.0,Null
23807,2,Null,8.0,-1.0,Null
24554,2,Null,5.0,-1.0,Null
24618,2,Null,1.0,-1.0,Null
24820,2,Null,-1.0,8.0,Null
24872,2,Null,9.0,-1.0,Null
25266,2,Null,-1.0,8.0,Null
27661,2,Null,-1.0,1.0,Null
27743,2,Null,8.0,-1.0,Null
27996,2,Null,9.0,-1.0,Null
28214,2,Null,-1.0,3.0,Null
28319,2,Null,-1.0,0.0,Null
29605,2,Null,1.0,-1.0,Null
30289,2,Null,0.0,-1.0,Null
30307,2,Null,-1.0,0.0,Null
31519,2,Null,-1.0,9.0,Null
32017,2,Null,3.0,-1.0,Null
-32767,2,Null,5.0,-1.0,Null
-32571,2,Null,-1.0,4.0,Null
-31425,2,Null,7.0,-1.0,Null
-31138,2,Null,-1.0,3.0,Null
-30841,2,Null,-1.0,0.0,Null
-30296,2,Null,8.0,-1.0,Null
-30096,2,Null,8.0,-1.0,Null
-29918,2,Null,-1.0,9.0,Null
-29340,2,Null,-1.0,2.0,Null
-29115,2,Null,9.0,-1.0,Null
-28787,2,Null,-1.0,3.0,Null
-28601,2,Null,3.0,-1.0,Null
-28344,2,Null,3.0,-1.0,Null
-28035,2,Null,3.0,-1.0,Null
-27047,2,Null,-1.0,5.0,Null
-26535,2,Null,-1.0,6.0,Null
-25408,2,Null,-1.0,1.0,Null
-25272,2,Null,6.0,-1.0,Null
-24849,2,Null,-1.0,1.0,Null
-22867,2,Null,-1.0,9.0,Null
-21798,2,Null,3.0,-1.0,Null
-21201,2,Null,1.0,-1.0,Null
-20486,2,Null,1.0,-1.0,Null
-20167,2,Null,4.0,-1.0,Null
-19868,2,Null,-1.0,9.0,Null
-19273,2,Null,6.0,-1.0,Null
-18407,2,Null,8.0,-1.0,Null
-18108,2,Null,-1.0,0.0,Null
-16947,2,Null,-1.0,1.0,Null
-16848,2,Null,6.0,-1.0,Null
-16603,2,Null,-1.0,2.0,Null
-15943,2,Null,-1.0,8.0,Null
-14987,2,Null,3.0,-1.0,Null
-14883,2,Null,-1.0,1.0,Null
-14448,2,Null,-1.0,5.0,Null
-13469,2,Null,5.0,-1.0,Null
-13224,2,Null,1.0,-1.0,Null
-12526,2,Null,-1.0,9.0,Null
-12491,2,Null,-1.0,8.0,Null
-12461,2,Null,-1.0,0.0,Null
-12346,2,Null,-1.0,3.0,Null
-11725,2,Null,2.0,-1.0,Null
-11572,2,Null,4.0,-1.0,Null
-11511,2,Null,6.0,-1.0,Null
-11506,2,Null,2.0,-1.0,Null
-11480,2,Null,1.0,-1.0,Null
-11461,2,Null,-1.0,4.0,Null
-11019,2,Null,-1.0,7.0,Null
-10790,2,Null,-1.0,5.0,Null
-10606,2,Null,-1.0,2.0,Null
-10336,2,Null,8.0,-1.0,Null
-10075,2,Null,-1.0,2.0,Null
-9437,2,Null,-1.0,8.0,Null
-8945,2,Null,6.0,-1.0,Null
-8817,2,Null,6.0,-1.0,Null
-7827,2,Null,-1.0,8.0,Null
-6918,2,Null,1.0,-1.0,Null
-5620,2,Null,-1.0,8.0,Null
-5461,2,Null,6.0,-1.0,Null
-4920,2,Null,-1.0,6.0,Null
-4805,2,Null,-1.0,5.0,Null
-4728,2,Null,-1.0,3.0,Null
-3634,2,Null,-1.0,3.0,Null
-3134,2,Null,4.0,-1.0,Null
-2120,2,Null,-1.0,0.0,Null
-2033,2,Null,9.0,-1.0,Null
-1528,2,Null,5.0,-1.0,Null
-301,2,Null,-1.0,2.0,Null
1423,2,Null,9.0,-1.0,Null
1653,2,Null,-1.0,7.0,Null
1790,2,Null,-1.0,6.0,Null
1888,2,Null,7.0,-1.0,Null
2630,2,Null,3.0,-1.0,Null
2963,2,Null,1.0,-1.0,Null
3361,2,Null,2.0,-1.0,Null
5354,2,Null,3.0,-1.0,Null
6233,2,Null,8.0,-1.0,Null
6758,2,Null,8.0,-1.0,Null
6798,2,Null,1.0,-1.0,Null
6816,2,Null,8.0,-1.0,Null
7801,2,Null,-1.0,7.0,Null
8679,2,Null,9.0,-1.0,Null
10247,2,Null,-1.0,4.0,Null
11981,2,Null,-1.0,4.0,Null
12018,2,Null,-1.0,1.0,Null
12093,2,Null,1.0,-1.0,Null
12436,2,Null,9.0,-1.0,Null
12601,2,Null,3.0,-1.0,Null
12787,2,Null,0.0,-1.0,Null
12904,2,Null,6.0,-1.0,Null
13694,2,Null,-1.0,1.0,Null
14504,2,Null,2.0,-1.0,Null
15985,2,Null,-1.0,0.0,Null
16378,2,Null,-1.0,6.0,Null
16517,2,Null,7.0,-1.0,Null
17988,2,Null,-1.0,9.0,Null
18057,2,Null,-1.0,2.0,Null
18159,2,Null,7.0,-1.0,Null
18202,2,Null,2.0,-1.0,Null
18512,2,Null,-1.0,1.0,Null
19215,2,Null,3.0,-1.0,Null
19331,2,Null,-1.0,7.0,Null
19553,2,Null,-1.0,2.0,Null
20329,2,Null,7.0,-1.0,Null
20425,2,Null,-1.0,2.0,Null
20488,2,Null,0.0,-1.0,Null
20751,2,Null,-1.0,5.0,Null
21789,2,Null,-1.0,7.0,Null
23476,2,Null,5.0,-1.0,Null
23938,2,Null,5.0,-1.0,Null
27187,2,Null,-1.0,1.0,Null
27342,2,Null,8.0,-1.0,Null
27428,2,Null,0.0,-1.0,Null
27647,2,Null,-1.0,2.0,Null
28982,2,Null,8.0,-1.0,Null
29158,2,Null,-1.0,7.0,Null
29284,2,Null,-1.0,4.0,Null
30802,2,Null,-1.0,3.0,Null
30949,2,Null,8.0,-1.0,Null
32212,2,Null,0.0,-1.0,Null
-32712,2,Null,-1.0,1.0,Null
-32631,2,Null,-1.0,2.0,Null
-32413,2,Null,2.0,-1.0,Null
-32197,2,Null,5.0,-1.0,Null
-31449,2,Null,2.0,-1.0,Null
-30860,2,Null,-1.0,5.0,Null
-30847,2,Null,-1.0,0.0,Null
-30385,2,Null,-1.0,3.0,Null
-29114,2,Null,6.0,-1.0,Null
-28894,2,Null,6.0,-1.0,Null
-28592,2,Null,-1.0,4.0,Null
-28012,2,Null,7.0,-1.0,Null
-27829,2,Null,8.0,-1.0,Null
-27121,2,Null,1.0,-1.0,Null
-26892,2,Null,6.0,-1.0,Null
-26417,2,Null,5.0,-1.0,Null
-25690,2,Null,2.0,-1.0,Null
-25168,2,Null,-1.0,4.0,Null
-24847,2,Null,3.0,-1.0,Null
-23807,2,Null,5.0,-1.0,Null
-21770,2,Null,-1.0,7.0,Null
-21719,2,Null,2.0,-1.0,Null
-20896,2,Null,-1.0,5.0,Null
-20794,2,Null,-1.0,7.0,Null
-20767,2,Null,-1.0,8.0,Null
-20439,2,Null,6.0,-1.0,Null
-20435,2,Null,-1.0,3.0,Null
-19658,2,Null,4.0,-1.0,Null
-19521,2,Null,-1.0,1.0,Null
-19374,2,Null,-1.0,7.0,Null
-18905,2,Null,-1.0,2.0,Null
-18515,2,Null,4.0,-1.0,Null
-17265,2,Null,-1.0,0.0,Null
-16610,2,Null,0.0,-1.0,Null
-16354,2,Null,5.0,-1.0,Null
-15517,2,Null,9.0,-1.0,Null
-15331,2,Null,-1.0,2.0,Null
-15297,2,Null,1.0,-1.0,Null
-14941,2,Null,-1.0,3.0,Null
-14748,2,Null,-1.0,2.0,Null
-14599,2,Null,7.0,-1.0,Null
-14451,2,Null,-1.0,2.0,Null
-12495,2,Null,5.0,-1.0,Null
-12316,2,Null,-1.0,4.0,Null
-12204,2,Null,9.0,-1.0,Null
-11983,2,Null,-1.0,9.0,Null
-11237,2,Null,-1.0,2.0,Null
-10431,2,Null,8.0,-1.0,Null
-7982,2,Null,-1.0,7.0,Null
-6650,2,Null,8.0,-1.0,Null
-6625,2,Null,4.0,-1.0,Null
-6450,2,Null,4.0,-1.0,Null
-6210,2,Null,7.0,-1.0,Null
-5568,2,Null,-1.0,3.0,Null
-5123,2,Null,1.0,-1.0,Null
-3920,2,Null,-1.0,6.0,Null
-3469,2,Null,-1.0,6.0,Null
-3272,2,Null,3.0,-1.0,Null
-3246,2,Null,7.0,-1.0,Null
-2654,2,Null,-1.0,0.0,Null
-2277,2,Null,-1.0,4.0,Null
-2247,2,Null,-1.0,6.0,Null
-884,2,Null,-1.0,7.0,Null
-772,2,Null,8.0,-1.0,Null
-420,2,Null,-1.0,0.0,Null
-412,2,Null,-1.0,7.0,Null
40,2,Null,5.0,-1.0,Null
152,2,Null,9.0,-1.0,Null
892,2,Null,7.0,-1.0,Null
4132,2,Null,-1.0,2.0,Null
4333,2,Null,-1.0,9.0,Null
4755,2,Null,5.0,-1.0,Null
4812,2,Null,-1.0,1.0,Null
5368,2,Null,3.0,-1.0,Null
5450,2,Null,4.0,-1.0,Null
5872,2,Null,-1.0,2.0,Null
6227,2,Null,-1.0,2.0,Null
6885,2,Null,-1.0,1.0,Null
7419,2,Null,-1.0,5.0,Null
8121,2,Null,-1.0,4.0,Null
8192,2,Null,5.0,-1.0,Null
8249,2,Null,-1.0,2.0,Null
10549,2,Null,9.0,-1.0,Null
10892,2,Null,-1.0,9.0,Null
11317,2,Null,-1.0,1.0,Null
11853,2,Null,0.0,-1.0,Null
12815,2,Null,7.0,-1.0,Null
12966,2,Null,6.0,-1.0,Null
13143,2,Null,-1.0,9.0,Null
13159,2,Null,2.0,-1.0,Null
13255,2,Null,5.0,-1.0,Null
15150,2,Null,1.0,-1.0,Null
18076,2,Null,-1.0,8.0,Null
18473,2,Null,1.0,-1.0,Null
18549,2,Null,4.0,-1.0,Null
19476,2,Null,8.0,-1.0,Null
19578,2,Null,4.0,-1.0,Null
20659,2,Null,-1.0,1.0,Null
20924,2,Null,-1.0,2.0,Null
21215,2,Null,-1.0,5.0,Null
21772,2,Null,5.0,-1.0,Null
22392,2,Null,6.0,-1.0,Null
23993,2,Null,7.0,-1.0,Null
24034,2,Null,6.0,-1.0,Null
24255,2,Null,3.0,-1.0,Null
25278,2,Null,0.0,-1.0,Null
26812,2,Null,-1.0,3.0,Null
26834,2,Null,8.0,-1.0,Null
27357,2,Null,-1.0,2.0,Null
27637,2,Null,-1.0,5.0,Null
28421,2,Null,-1.0,5.0,Null
28940,2,Null,0.0,-1.0,Null
31047,2,Null,7.0,-1.0,Null
31158,2,Null,-1.0,8.0,Null
-31789,2,Null,9.0,-1.0,Null
-31390,2,Null,-1.0,8.0,Null
-28318,2,Null,3.0,-1.0,Null
-28189,2,Null,7.0,-1.0,Null
-27495,2,Null,-1.0,1.0,Null
-27438,2,Null,6.0,-1.0,Null
-27103,2,Null,2.0,-1.0,Null
-26986,2,Null,-1.0,9.0,Null
-26195,2,Null,-1.0,5.0,Null
-26104,2,Null,7.0,-1.0,Null
-25990,2,Null,-1.0,1.0,Null
-25121,2,Null,9.0,-1.0,Null
-24589,2,Null,0.0,-1.0,Null
-24074,2,Null,9.0,-1.0,Null
-23652,2,Null,6.0,-1.0,Null
-23201,2,Null,5.0,-1.0,Null
-20695,2,Null,8.0,-1.0,Null
-20336,2,Null,-1.0,2.0,Null
-20249,2,Null,2.0,-1.0,Null
-19181,2,Null,2.0,-1.0,Null
-18016,2,Null,-1.0,2.0,Null
-17720,2,Null,2.0,-1.0,Null
-17405,2,Null,2.0,-1.0,Null
-16413,2,Null,9.0,-1.0,Null
-16062,2,Null,1.0,-1.0,Null
-14190,2,Null,8.0,-1.0,Null
-13741,2,Null,-1.0,2.0,Null
-12903,2,Null,-1.0,5.0,Null
-12382,2,Null,-1.0,0.0,Null
-12046,2,Null,-1.0,2.0,Null
-12029,2,Null,6.0,-1.0,Null
-11585,2,Null,1.0,-1.0,Null
-10565,2,Null,-1.0,9.0,Null
-9939,2,Null,5.0,-1.0,Null
-8027,2,Null,5.0,-1.0,Null
-7042,2,Null,-1.0,3.0,Null
-6071,2,Null,-1.0,7.0,Null
-6046,2,Null,5.0,-1.0,Null
-6006,2,Null,-1.0,9.0,Null
-5026,2,Null,-1.0,4.0,Null
-4387,2,Null,7.0,-1.0,Null
-3288,2,Null,0.0,-1.0,Null
-2115,2,Null,-1.0,2.0,Null
-940,2,Null,-1.0,2.0,Null
12,2,Null,-1.0,2.0,Null
1712,2,Null,8.0,-1.0,Null
2710,2,Null,-1.0,8.0,Null
4236,2,Null,-1.0,1.0,Null
4333,2,Null,9.0,-1.0,Null
4472,2,Null,7.0,-1.0,Null
4753,2,Null,-1.0,5.0,Null
4925,2,Null,-1.0,2.0,Null
5815,2,Null,-1.0,1.0,Null
6146,2,Null,-1.0,3.0,Null
6265,2,Null,2.0,-1.0,Null
6393,2,Null,7.0,-1.0,Null
6516,2,Null,5.0,-1.0,Null
6601,2,Null,1.0,-1.0,Null
6945,2,Null,-1.0,4.0,Null
7158,2,Null,-1.0,5.0,Null
7546,2,Null,-1.0,9.0,Null
7596,2,Null,-1.0,3.0,Null
8381,2,Null,-1.0,4.0,Null
8499,2,Null,3.0,-1.0,Null
9469,2,Null,-1.0,0.0,Null
9859,2,Null,-1.0,6.0,Null
11735,2,Null,7.0,-1.0,Null
12148,2,Null,-1.0,0.0,Null
12764,2,Null,-1.0,5.0,Null
13150,2,Null,0.0,-1.0,Null
13311,2,Null,7.0,-1.0,Null
14299,2,Null,0.0,-1.0,Null
14696,2,Null,9.0,-1.0,Null
16741,2,Null,8.0,-1.0,Null
16936,2,Null,-1.0,6.0,Null
17013,2,Null,0.0,-1.0,Null
17251,2,Null,-1.0,9.0,Null
17549,2,Null,7.0,-1.0,Null
17992,2,Null,-1.0,0.0,Null
18018,2,Null,-1.0,6.0,Null
19001,2,Null,9.0,-1.0,Null
19188,2,Null,1.0,-1.0,Null
20093,2,Null,7.0,-1.0,Null
22384,2,Null,-1.0,6.0,Null
22684,2,Null,0.0,-1.0,Null
23062,2,Null,7.0,-1.0,Null
23416,2,Null,-1.0,5.0,Null
23850,2,Null,-1.0,7.0,Null
24221,2,Null,-1.0,4.0,Null
24649,2,Null,-1.0,8.0,Null
24832,2,Null,-1.0,0.0,Null
25496,2,Null,-1.0,0.0,Null
26600,2,Null,-1.0,8.0,Null
26966,2,Null,5.0,-1.0,Null
29138,2,Null,-1.0,9.0,Null
30741,2,Null,5.0,-1.0,Null
31160,2,Null,-1.0,5.0,Null
31902,2,Null,-1.0,7.0,Null
-32214,2,Null,8.0,-1.0,Null
-31071,2,Null,-1.0,4.0,Null
-30895,2,Null,-1.0,4.0,Null
-30274,2,Null,-1.0,9.0,Null
-29629,2,Null,5.0,-1.0,Null
-27637,2,Null,3.0,-1.0,Null
-27579,2,Null,-1.0,0.0,Null
-27089,2,Null,-1.0,0.0,Null
-26490,2,Null,7.0,-1.0,Null
-26165,2,Null,-1.0,7.0,Null
-25481,2,Null,4.0,-1.0,Null
-25379,2,Null,5.0,-1.0,Null
-25069,2,Null,-1.0,3.0,Null
-24146,2,Null,1.0,-1.0,Null
-23705,2,Null,-1.0,5.0,Null
-22310,2,Null,3.0,-1.0,Null
-22261,2,Null,-1.0,0.0,Null
-22162,2,Null,5.0,-1.0,Null
-21827,2,Null,6.0,-1.0,Null
-21581,2,Null,0.0,-1.0,Null
-20638,2,Null,6.0,-1.0,Null
-19395,2,Null,7.0,-1.0,Null
-18700,2,Null,-1.0,8.0,Null
-17667,2,Null,3.0,-1.0,Null
-17601,2,Null,9.0,-1.0,Null
-17239,2,Null,9.0,-1.0,Null
-16011,2,Null,3.0,-1.0,Null
-13712,2,Null,0.0,-1.0,Null
-13711,2,Null,8.0,-1.0,Null
-13673,2,Null,-1.0,6.0,Null
-13075,2,Null,7.0,-1.0,Null
-12761,2,Null,1.0,-1.0,Null
-12181,2,Null,2.0,-1.0,Null
-11594,2,Null,-1.0,6.0,Null
-11139,2,Null,-1.0,9.0,Null
-11034,2,Null,2.0,-1.0,Null
-10527,2,Null,1.0,-1.0,Null
-9790,2,Null,-1.0,2.0,Null
-8639,2,Null,6.0,-1.0,Null
-8065,2,Null,0.0,-1.0,Null
-7701,2,Null,7.0,-1.0,Null
-6642,2,Null,-1.0,7.0,Null
-5909,2,Null,3.0,-1.0,Null
-4988,2,Null,1.0,-1.0,Null
-4282,2,Null,1.0,-1.0,Null
-4259,2,Null,7.0,-1.0,Null
-3876,2,Null,1.0,-1.0,Null
-3790,2,Null,-1.0,7.0,Null
-2760,2,Null,-1.0,2.0,Null
-2467,2,Null,8.0,-1.0,Null
-2035,2,Null,6.0,-1.0,Null
-1997,2,Null,-1.0,5.0,Null
-1856,2,Null,9.0,-1.0,Null
-667,2,Null,0.0,-1.0,Null
782,2,Null,3.0,-1.0,Null
1935,2,Null,1.0,-1.0,Null
